time,heal_pos0,heal_pos1,heal_pos2,heal_pos3,heal_pos4,heal_pos5,heal_pos6,heal_vel0,heal_vel1,heal_vel2,heal_vel3,heal_vel4,heal_vel5,heal_vel6,heal_effort0,heal_effort1,heal_effort2,heal_effort3,heal_effort4,heal_effort5,heal_effort6,fr3_pos0,fr3_pos1,fr3_pos2,fr3_pos3,fr3_pos4,fr3_pos5,fr3_pos6,fr3_vel0,fr3_vel1,fr3_vel2,fr3_vel3,fr3_vel4,fr3_vel5,fr3_vel6,fr3_effort0,fr3_effort1,fr3_effort2,fr3_effort3,fr3_effort4,fr3_effort5,fr3_effort6
1750014975.851123,0.211283,0.864367,0.396848,-1.27281,1.31136,0.318056,,0.0,0.0,-0.000575,-0.002851,0.002599,0.001306,,4.10158,-33.341,12.8381,0.060814,0.648924,1.13325,,-0.01479,0.347434,-0.020718,-2.329269,0.015736,2.676585,0.737058,0.00077,-0.000718,1.7e-05,-0.000492,0.000781,9e-05,-0.00241,0.118152,-34.483921,0.081893,16.835701,0.864146,2.517934,-0.113478
1750014975.884649,0.211295,0.864367,0.396836,-1.27291,1.31146,0.318116,,0.0,0.0,-0.000587,-0.002623,0.00236,0.001473,,3.80213,-33.0356,12.5337,-0.001839,0.638399,1.12295,,-0.014796,0.347435,-0.02072,-2.329272,0.015735,2.676584,0.737059,-0.000937,0.000488,5.6e-05,-0.000308,7.1e-05,-0.000337,0.000927,0.169727,-34.535496,0.105697,16.835701,0.876963,2.524342,-0.120802
1750014975.917998,0.211295,0.864343,0.396812,-1.27304,1.31155,0.318152,,0.0,-0.000539,-0.000491,-0.002863,0.00236,0.001342,,3.8141,-32.7062,12.6688,0.060923,0.687276,1.17745,,-0.014789,0.347432,-0.02072,-2.329271,0.015738,2.676584,0.737061,0.001347,-0.001958,0.000625,-0.001057,0.000593,4.3e-05,-0.000749,0.066578,-34.460117,0.105697,16.859505,0.876963,2.524342,-0.13362
1750014975.951187,0.211295,0.864343,0.396776,-1.27312,1.31163,0.318212,,0.0,0.0,-0.000252,-0.002707,0.00236,0.00133,,3.8141,-32.9541,13.312,0.017678,0.695907,1.1402,,-0.014792,0.347432,-0.02072,-2.329269,0.015739,2.676585,0.737056,0.000427,-0.000725,0.001027,0.000137,0.00188,3.7e-05,-0.000663,0.118152,-34.483921,0.105697,16.835701,0.870555,2.517934,-0.100661
1750014977.350897,0.211283,0.864128,0.396201,-1.27652,1.31461,0.319888,,0.0,-0.00024,-0.000551,-0.002252,0.002012,0.001102,,4.26931,-32.905,13.1953,-0.172441,0.724072,1.12379,,-0.01479,0.347445,-0.020719,-2.32926,0.015735,2.676591,0.737062,7.7e-05,0.000761,-0.000165,0.001031,-0.000305,-2.9e-05,0.000556,0.094349,-34.511692,0.081893,16.811897,0.870555,2.511525,-0.13362
1750014977.384269,0.211307,0.864128,0.396201,-1.2766,1.31471,0.319924,,0.0,-0.000156,-0.000503,-0.00224,0.001952,0.000982,,3.6704,-33.078,12.67,-0.201308,0.651365,1.13073,,-0.01479,0.347441,-0.02072,-2.329264,0.015734,2.67659,0.73706,0.000747,-0.000395,-5e-05,-0.000125,-0.001192,-7.7e-05,-0.001664,0.094349,-34.483921,0.105697,16.859505,0.870555,2.517934,-0.100661
1750014977.417557,0.211283,0.864128,0.396189,-1.27663,1.31472,0.319924,,0.0,-0.000491,-0.000635,-0.002372,0.001964,0.00103,,4.26931,-33.0581,13.0771,-0.128123,0.646935,1.1475,,-0.014791,0.34744,-0.02072,-2.329262,0.015737,2.67659,0.737058,0.000733,-0.000701,-2.7e-05,-0.000162,0.000514,0.000364,-0.002166,0.141956,-34.460117,0.105697,16.835701,0.856822,2.517934,-0.07411
1750014977.450866,0.211295,0.864128,0.396165,-1.27672,1.31479,0.31996,,0.000287,0.0,-0.000479,-0.002228,0.002012,0.001006,,3.94973,-33.3003,13.4224,-0.142494,0.6752,1.1578,,-0.014791,0.347441,-0.02072,-2.329263,0.015735,2.676592,0.73706,0.000113,-0.001086,0.000761,0.000962,-0.000648,7e-05,0.00103,0.141956,-34.483921,0.081893,16.811897,0.864146,2.505116,-0.094252
1750014977.484222,0.211295,0.864116,0.396165,-1.2768,1.31487,0.320008,,0.0,0.0,-0.000192,-0.002156,0.001773,0.001018,,3.98183,-32.4451,12.7857,-0.154714,0.690535,1.13612,,-0.014794,0.347443,-0.020721,-2.329264,0.015735,2.676591,0.737059,-0.000866,0.000798,0.000128,-0.001108,-0.0002,0.000257,-0.000645,0.141956,-34.511692,0.105697,16.859505,0.856822,2.511525,-0.113478
1750014977.517743,0.211307,0.864116,0.396141,-1.27688,1.31495,0.320044,,0.0,0.0,-0.000383,-0.00218,0.002048,0.00103,,3.68238,-33.1374,13.1084,-0.19041,0.686345,1.15756,,-0.014792,0.347444,-0.020722,-2.329263,0.015738,2.676591,0.737059,0.000468,0.000116,-0.000732,9.1e-05,0.000836,-3.9e-05,-0.002144,0.118152,-34.535496,0.129501,16.811897,0.850413,2.511525,-0.094252
1750014977.55126,0.211319,0.864116,0.396129,-1.27699,1.31503,0.320092,,0.0,0.0,-0.000635,-0.002372,0.001988,0.000946,,3.3949,-33.3003,13.0591,-0.12956,0.705627,1.12534,,-0.014792,0.34744,-0.02072,-2.329262,0.015735,2.67659,0.73706,-0.000466,-0.000748,-0.000286,0.00073,0.000379,-0.000261,0.001808,0.118152,-34.511692,0.105697,16.788094,0.870555,2.517934,-0.120802
1750014977.584418,0.211319,0.864116,0.396129,-1.27699,1.31503,0.320092,,0.0,0.0,-0.000635,-0.002372,0.001988,0.000946,,3.3949,-33.3003,13.0591,-0.12956,0.705627,1.12534,,-0.014796,0.347445,-0.020723,-2.329262,0.015738,2.676591,0.737063,-6.7e-05,0.000784,2e-05,0.000959,0.002767,-0.000269,6.8e-05,0.169727,-34.535496,0.105697,16.835701,0.850413,2.511525,-0.120802
1750014977.617537,0.211295,0.864128,0.396117,-1.27709,1.31512,0.320116,,0.0,0.0,-0.000575,-0.002372,0.001881,0.000934,,3.99381,-33.9926,12.9459,-0.129566,0.660719,1.17577,,-0.014787,0.347447,-0.020723,-2.329261,0.015737,2.676589,0.73706,0.002049,0.001256,-0.001008,3.5e-05,0.000757,-0.000687,0.0001,0.094349,-34.563267,0.105697,16.811897,0.856822,2.517934,-0.094252
1750014979.084184,0.217224,0.850952,0.382666,-1.27884,1.31617,0.32668,,0.049901,-0.106126,-0.103455,0.012948,-0.011583,0.042139,,1.86877,-34.5341,13.6535,0.864216,0.656008,0.923271,,-0.012828,0.336718,-0.038929,-2.332529,-0.014521,2.65135,0.730087,0.011362,-0.058901,-0.107099,-0.018022,-0.18445,-0.151165,-0.042806,0.193531,-35.277378,-0.806779,16.343758,0.071299,2.044606,-0.220595
1750014979.117871,0.21938,0.846268,0.378426,-1.27822,1.31567,0.328429,,0.048691,-0.113697,-0.105432,0.012457,-0.012984,0.042499,,0.109432,-25.2769,11.1365,0.587411,0.662815,0.86937,,-0.012487,0.334631,-0.042512,-2.333175,-0.020898,2.646129,0.72871,0.007224,-0.062665,-0.103209,-0.016937,-0.192443,-0.154886,-0.040096,0.344288,-34.868748,-0.933732,16.637337,0.06489,2.064748,-0.274611
1750014979.151065,0.221332,0.841956,0.374018,-1.27784,1.31512,0.330154,,0.047434,-0.102126,-0.106078,0.013583,-0.012637,0.043948,,0.235336,-31.8986,11.5546,1.01747,0.669327,0.925307,,-0.012292,0.33255,-0.046238,-2.333643,-0.027456,2.640848,0.727279,0.00623,-0.059946,-0.109887,-0.011992,-0.191721,-0.150705,-0.039107,0.840198,-34.944126,-0.124406,16.193001,-0.026662,1.99883,-0.30757
1750014979.184278,0.221332,0.841956,0.374018,-1.27784,1.31512,0.330154,,0.047434,-0.102126,-0.106078,0.013583,-0.012637,0.043948,,0.235411,-31.8986,11.5546,1.01747,0.669324,0.925307,,-0.012002,0.330537,-0.049659,-2.334174,-0.033866,2.635729,0.725887,0.008519,-0.061164,-0.099305,-0.017537,-0.188414,-0.153953,-0.040486,0.717212,-34.662449,-0.759171,16.613533,0.031931,2.097707,-0.254469
1750014979.217488,0.223345,0.83744,0.369646,-1.27731,1.31464,0.331879,,0.047685,-0.115278,-0.105719,0.013248,-0.012805,0.043888,,0.278643,-26.9809,12.0796,1.10133,0.57754,0.976215,,-0.011628,0.328567,-0.053073,-2.334617,-0.040241,2.630694,0.724434,0.011775,-0.058449,-0.096724,-0.01022,-0.191749,-0.147378,-0.042609,0.118152,-34.817173,-1.088456,16.193001,0.031931,1.972279,-0.267287
1750014979.251178,0.225369,0.832889,0.365154,-1.27679,1.31409,0.333675,,0.049482,-0.105587,-0.105827,0.013487,-0.012924,0.04184,,0.189846,-29.06,12.9161,1.22113,0.585891,0.957888,,-0.011418,0.326656,-0.056471,-2.335057,-0.046605,2.625579,0.722997,0.003106,-0.059786,-0.105165,-0.014704,-0.188603,-0.154222,-0.040381,0.641834,-34.765598,-0.604447,16.514351,0.058482,2.064748,-0.260878
1750014979.284288,0.227369,0.828505,0.360782,-1.27618,1.31358,0.3354,,0.049638,-0.110942,-0.102641,0.013511,-0.012625,0.043002,,1.07814,-30.0873,13.6537,1.07285,0.546933,1.06413,,-0.011245,0.32474,-0.059934,-2.335451,-0.053047,2.620366,0.721516,0.006702,-0.056047,-0.100494,-0.01111,-0.19093,-0.154208,-0.043159,0.76482,-34.714024,-0.707597,16.343758,0.084117,1.99883,-0.28102
1750014979.317403,0.229429,0.823953,0.356302,-1.2756,1.31301,0.337185,,0.048763,-0.107672,-0.110031,0.013811,-0.013463,0.043433,,1.73919,-30.1132,13.3848,1.07994,0.621401,1.12307,,-0.011022,0.322822,-0.063396,-2.335865,-0.059548,2.615224,0.720027,0.008206,-0.055873,-0.100019,-0.011644,-0.192531,-0.148679,-0.040922,0.566456,-34.69022,-0.679826,16.514351,0.025523,2.02538,-0.321303
1750014979.351091,0.231082,0.820228,0.352613,-1.2751,1.31257,0.338658,,0.050105,-0.107216,-0.103515,0.013679,-0.013332,0.043325,,2.51984,-31.3692,11.9899,0.951895,0.548209,1.17158,,-0.010798,0.320951,-0.066707,-2.336212,-0.065946,2.610235,0.718517,0.006361,-0.05442,-0.101096,-0.009445,-0.188569,-0.150521,-0.04446,0.566456,-34.817173,-0.759171,16.391365,0.058482,2.038197,-0.274611
1750014980.684499,0.298376,0.676682,0.213247,-1.25121,1.28894,0.394476,,0.054429,-0.105348,-0.101191,0.025525,-0.02428,0.041277,,3.84131,-24.6293,10.9122,0.989705,0.470219,0.989391,,-0.013591,0.26299,-0.179941,-2.334369,-0.314406,2.428556,0.644487,-0.007507,-0.034667,-0.071747,0.00883,-0.188798,-0.122794,-0.066687,0.042774,-33.206455,-1.747025,17.355415,0.143626,1.643605,-0.28102
1750014980.717848,0.300496,0.672369,0.209115,-1.25018,1.28799,0.396081,,0.053722,-0.106318,-0.103192,0.025298,-0.02416,0.041037,,3.38871,-25.9179,11.6495,0.943142,0.399966,1.05503,,-0.013857,0.261749,-0.182619,-2.334006,-0.321172,2.424103,0.642132,-0.008905,-0.034015,-0.073528,0.012815,-0.188018,-0.121127,-0.063823,-0.032604,-32.976353,-1.850175,17.157051,0.117076,1.584096,-0.321303
1750014980.75104,0.302772,0.667926,0.204707,-1.24911,1.2869,0.397818,,0.053231,-0.111612,-0.105396,0.025813,-0.024687,0.040857,,3.90311,-27.8483,13.1238,1.02426,0.438238,1.11576,,-0.01414,0.260645,-0.185163,-2.333658,-0.327462,2.41999,0.639909,-0.008883,-0.03297,-0.077085,0.010324,-0.187157,-0.123913,-0.065715,-0.032604,-33.000156,-1.723222,17.303841,0.077708,1.663747,-0.287428
1750014980.784185,0.304509,0.664476,0.201472,-1.24827,1.28608,0.399112,,0.055303,-0.108486,-0.099754,0.026903,-0.026352,0.040989,,2.76387,-27.9791,12.4184,1.02055,0.477886,1.06988,,-0.014503,0.25957,-0.187776,-2.333289,-0.333878,2.415921,0.63763,-0.01184,-0.029877,-0.076783,0.012649,-0.18576,-0.11537,-0.067975,0.316517,-33.027927,-1.441544,17.208626,0.104258,1.558461,-0.321303
1750014980.817829,0.305,0.66347,0.200538,-1.24804,1.28583,0.399483,,0.054836,-0.106797,-0.100604,0.026268,-0.026304,0.039839,,3.14471,-26.5528,12.1178,1.07723,0.517603,1.09288,,-0.014811,0.258552,-0.19024,-2.332943,-0.340191,2.411898,0.635363,-0.008015,-0.032336,-0.070954,0.007879,-0.189652,-0.119224,-0.067288,0.217335,-32.948582,-1.596269,17.478401,0.097849,1.630788,-0.313979
1750014980.851097,0.307252,0.659086,0.196394,-1.24693,1.2847,0.401148,,0.051147,-0.11099,-0.102916,0.028436,-0.026735,0.040055,,1.94234,-26.233,10.8887,1.11163,0.587985,1.10222,,-0.015078,0.257514,-0.192656,-2.332583,-0.346492,2.407878,0.633021,-0.007859,-0.029437,-0.071495,0.012746,-0.186882,-0.118415,-0.071183,-0.004833,-33.000156,-1.7986,17.303841,0.084117,1.597829,-0.267287
1750014980.884679,0.309479,0.654678,0.192201,-1.24581,1.28358,0.402801,,0.053494,-0.105504,-0.100557,0.028556,-0.02749,0.040438,,1.49161,-24.7532,11.6648,1.33614,0.576769,1.13001,,-0.015358,0.25652,-0.195067,-2.3322,-0.352741,2.403924,0.630759,-0.008142,-0.030163,-0.07421,0.009562,-0.185522,-0.11858,-0.066029,-0.056408,-33.079502,-1.850175,17.502205,0.097849,1.577687,-0.327711
1750014982.250951,0.386475,0.515731,0.06467,-1.18609,1.22727,0.451516,,0.057543,-0.095658,-0.083967,0.060813,-0.058298,0.029323,,1.35998,-22.8192,11.6141,1.07084,0.484609,0.965195,,-0.032342,0.227302,-0.28593,-2.314716,-0.608676,2.273426,0.532923,-0.015022,-0.014315,-0.063583,0.010202,-0.194812,-0.075182,-0.074303,-0.032604,-31.877415,-2.282609,17.87513,-0.079763,1.163869,-0.30757
1750014982.284142,0.388883,0.511862,0.061256,-1.18348,1.22478,0.45269,,0.056441,-0.098412,-0.082697,0.064095,-0.057842,0.027394,,1.9762,-23.9547,12.2724,1.18036,0.510165,0.991666,,-0.032847,0.226837,-0.288052,-2.314296,-0.615169,2.270932,0.530459,-0.015531,-0.012983,-0.06432,0.014319,-0.192015,-0.071583,-0.071997,-0.080212,-31.877415,-2.330216,17.676765,-0.09258,1.124501,-0.234328
1750014982.3174,0.391182,0.508149,0.058058,-1.18095,1.22239,0.453816,,0.061568,-0.093789,-0.083272,0.065473,-0.060657,0.029874,,2.67072,-24.2652,11.2279,1.13355,0.608704,0.945311,,-0.033401,0.2264,-0.290217,-2.313857,-0.621736,2.268421,0.527991,-0.016716,-0.012739,-0.064979,0.012996,-0.195377,-0.074462,-0.075561,0.118152,-31.82584,-2.203263,17.799751,-0.072439,1.110768,-0.274611
1750014982.351116,0.393686,0.504112,0.054572,-1.17812,1.21983,0.455026,,0.057052,-0.09761,-0.083344,0.066575,-0.061795,0.028412,,3.20165,-23.1754,11.6293,1.00756,0.536689,0.977173,,-0.033979,0.225934,-0.292419,-2.313457,-0.62838,2.265946,0.52549,-0.0175,-0.012556,-0.062343,0.012411,-0.192371,-0.07126,-0.072853,0.241138,-31.671116,-2.127885,17.898933,-0.09258,1.15746,-0.287428
1750014982.384354,0.395662,0.500986,0.051889,-1.17588,1.21776,0.455936,,0.058298,-0.092591,-0.079236,0.066371,-0.062622,0.028125,,2.82696,-22.5763,12.5532,0.900355,0.544951,0.980048,,-0.034525,0.225534,-0.294522,-2.312996,-0.634925,2.263575,0.523032,-0.01618,-0.011416,-0.063188,0.014085,-0.195997,-0.071823,-0.072286,0.193531,-31.82584,-2.127885,17.676765,-0.079763,1.117177,-0.293837
1750014982.417492,0.396177,0.500184,0.051207,-1.17532,1.21722,0.456188,,0.057914,-0.093525,-0.08199,0.067401,-0.063352,0.026639,,2.68586,-22.5252,12.8369,0.927468,0.566556,0.937405,,-0.035025,0.225129,-0.296594,-2.312622,-0.641469,2.26125,0.520568,-0.016157,-0.012327,-0.061005,0.009653,-0.194901,-0.068076,-0.072964,-0.032604,-31.722691,-2.357987,17.974312,-0.086172,1.124501,-0.267287
1750014982.450809,0.398525,0.496554,0.048164,-1.17259,1.2147,0.457206,,0.060561,-0.095945,-0.080014,0.070851,-0.066443,0.026579,,1.90141,-20.9113,12.3894,0.828327,0.537024,0.958128,,-0.035545,0.224729,-0.298671,-2.312186,-0.647992,2.258987,0.518099,-0.015477,-0.009257,-0.06156,0.014579,-0.195514,-0.066529,-0.0739,-0.056408,-31.746494,-2.357987,17.748177,-0.09258,1.091542,-0.28102
1750014982.484189,0.401076,0.492565,0.044774,-1.16953,1.21184,0.45832,,0.058238,-0.090986,-0.077343,0.06909,-0.066778,0.026244,,1.67023,-21.6082,13.2091,0.791537,0.607529,0.97873,,-0.036092,0.224354,-0.300813,-2.311748,-0.654662,2.256694,0.51562,-0.015042,-0.011049,-0.061526,0.010963,-0.196653,-0.069117,-0.075811,-0.056408,-31.722691,-2.357987,17.898933,-0.046804,1.110768,-0.287428
1750014982.517498,0.40346,0.4889,0.041672,-1.16671,1.20922,0.459362,,0.058178,-0.095358,-0.075906,0.072049,-0.064898,0.027214,,1.56637,-21.4704,12.5406,0.776358,0.538354,0.989151,,-0.036694,0.223937,-0.303002,-2.311342,-0.66138,2.254431,0.513102,-0.017098,-0.011103,-0.063331,0.014364,-0.196733,-0.064542,-0.070717,0.141956,-31.595737,-2.179459,17.748177,-0.086172,1.052174,-0.313979
1750014983.951089,0.487355,0.373766,-0.042822,-1.02986,1.08056,0.480707,,0.057112,-0.068431,-0.040678,0.117458,-0.108247,0.005402,,3.3005,-27.6556,12.6879,0.951199,0.648957,0.97298,,-0.064428,0.217587,-0.390778,-2.29714,-0.951666,2.193975,0.417987,-0.022901,0.001432,-0.062834,0.010304,-0.211392,-0.020777,-0.055446,-0.056408,-30.417454,-2.838029,17.946541,-0.229909,0.525746,-0.313979
1750014983.984348,0.489355,0.371347,-0.044187,-1.02588,1.07674,0.480875,,0.055315,-0.071929,-0.039181,0.115937,-0.109361,0.005055,,3.18631,-28.2373,12.7686,1.16046,0.601167,0.970705,,-0.065191,0.217657,-0.392865,-2.296867,-0.958849,2.193296,0.416031,-0.021916,0.000827,-0.061337,0.008098,-0.214918,-0.019473,-0.058195,-0.107983,-30.365879,-2.964982,18.069527,-0.229909,0.492787,-0.274611
1750014984.017591,0.489679,0.370951,-0.044391,-1.02521,1.07612,0.480899,,0.055243,-0.069353,-0.037492,0.116428,-0.110031,0.005007,,2.84341,-28.296,12.4906,1.0981,0.635086,0.981245,,-0.06602,0.217749,-0.394996,-2.296579,-0.966117,2.192645,0.414081,-0.025495,0.003363,-0.061871,0.008955,-0.215028,-0.018353,-0.057807,0.042774,-30.441257,-2.8658,17.922737,-0.223501,0.473561,-0.287428
1750014984.050818,0.492002,0.368172,-0.045936,-1.02031,1.07154,0.481078,,0.059627,-0.06685,-0.039672,0.118895,-0.113852,0.003821,,2.65546,-28.5281,12.3629,0.79754,0.678882,0.964356,,-0.066862,0.217837,-0.39717,-2.296321,-0.973557,2.191992,0.412135,-0.024401,0.004111,-0.062158,0.009389,-0.212593,-0.01766,-0.057937,0.193531,-30.26273,-2.711076,18.021919,-0.275686,0.492787,-0.267287
1750014984.084161,0.494458,0.365346,-0.047577,-1.0151,1.06659,0.481234,,0.057088,-0.065281,-0.036066,0.118392,-0.115948,0.003965,,1.69436,-29.1033,12.8826,0.759487,0.724208,0.983042,,-0.067664,0.217966,-0.399258,-2.296035,-0.980795,2.191423,0.410268,-0.022524,0.002,-0.062011,0.006667,-0.215565,-0.014429,-0.05535,0.141956,-30.238926,-2.76265,18.097298,-0.250051,0.459828,-0.301161
1750014984.117808,0.496806,0.362507,-0.04905,-1.01019,1.06197,0.481402,,0.055926,-0.068431,-0.036437,0.119758,-0.115086,0.003677,,1.19986,-28.2246,12.161,0.685518,0.68098,0.970106,,-0.068432,0.218087,-0.401316,-2.295765,-0.988085,2.190869,0.408401,-0.021762,0.004706,-0.061619,0.007696,-0.218221,-0.01514,-0.053117,-0.056408,-30.238926,-2.941178,18.021919,-0.269277,0.426869,-0.287428
1750014984.151101,0.498806,0.360147,-0.050344,-1.00592,1.05789,0.48151,,0.058298,-0.065784,-0.038055,0.118296,-0.117158,0.003294,,0.757795,-28.565,12.5399,0.770583,0.700225,1.0185,,-0.069218,0.218218,-0.403383,-2.295493,-0.995394,2.190359,0.406579,-0.023151,0.003285,-0.062343,0.007488,-0.222306,-0.015412,-0.054473,-0.056408,-30.135777,-3.016557,18.069527,-0.250051,0.447011,-0.287428
1750014984.184368,0.498986,0.359955,-0.050464,-1.00555,1.05755,0.481522,,0.057914,-0.064155,-0.0373,0.123231,-0.114032,0.003498,,0.772103,-29.1246,12.6874,0.731302,0.647386,1.01215,,-0.070039,0.218385,-0.405519,-2.295211,-1.002774,2.189847,0.404763,-0.024205,0.003751,-0.063039,0.007496,-0.22029,-0.013949,-0.053136,0.01897,-30.26273,-2.917374,18.097298,-0.217092,0.447011,-0.301161
1750014984.217427,0.501393,0.357248,-0.051889,-1.00038,1.05259,0.481629,,0.052788,-0.067868,-0.034234,0.121446,-0.119829,0.002336,,0.710227,-29.7259,12.0876,0.825355,0.680881,1.02952,,-0.070899,0.218531,-0.407706,-2.294937,-1.010262,2.189384,0.402923,-0.025263,0.003347,-0.065106,0.00664,-0.21644,-0.013047,-0.053165,0.217335,-30.060398,-2.738847,18.097298,-0.25646,0.426869,-0.287428
1750014984.251437,0.503585,0.354601,-0.053195,-0.995528,1.04792,0.481737,,0.055195,-0.065604,-0.032437,0.124633,-0.117841,0.001881,,0.623687,-20.6222,12.3206,1.01916,0.581938,0.955013,,-0.071713,0.218704,-0.409825,-2.294654,-1.0176,2.188953,0.401148,-0.023571,0.005655,-0.062601,0.00845,-0.215136,-0.012815,-0.05104,0.169727,-30.111973,-2.790421,18.069527,-0.269277,0.42046,-0.30757
1750014985.517643,0.57452,0.279283,-0.078301,-0.826289,0.883137,0.482372,,0.056729,-0.056297,-0.008073,0.13794,-0.138192,0.001833,,2.01214,-27.1317,12.3168,0.898012,0.701151,1.06042,,-0.106378,0.233913,-0.48978,-2.282357,-1.305094,2.192264,0.353027,-0.030381,0.018461,-0.065444,0.011308,-0.236964,0.016136,-0.021361,0.141956,-29.112217,-3.448991,18.021919,-0.380971,0.368275,-0.267287
1750014985.551047,0.576796,0.276983,-0.078613,-0.820587,0.877483,0.482456,,0.057483,-0.055543,-0.008061,0.138264,-0.136335,0.002264,,1.58696,-25.4016,12.4591,0.742395,0.780353,1.06617,,-0.107391,0.234586,-0.491925,-2.28193,-1.313153,2.192813,0.352288,-0.029971,0.018548,-0.061356,0.01192,-0.237672,0.016151,-0.022697,-0.032604,-29.191563,-3.726701,18.121101,-0.393789,0.321584,-0.254469
1750014985.584318,0.578904,0.27497,-0.078876,-0.815401,0.872285,0.482552,,0.056417,-0.052979,-0.007067,0.139078,-0.138887,0.002,,2.53565,-26.3464,11.8845,0.807547,0.79726,1.01706,,-0.108416,0.235266,-0.494086,-2.281493,-1.321261,2.193377,0.351594,-0.029298,0.019133,-0.063968,0.012981,-0.238939,0.016952,-0.017733,-0.131787,-29.088413,-3.754472,18.021919,-0.373647,0.302357,-0.293837
1750014985.61753,0.579048,0.274839,-0.0789,-0.815017,0.871925,0.482552,,0.053458,-0.052201,-0.007522,0.1383,-0.140037,0.002144,,2.81393,-26.8267,12.051,0.813867,0.75993,1.03287,,-0.109452,0.23597,-0.496245,-2.28103,-1.329343,2.193949,0.350929,-0.03095,0.021096,-0.065733,0.013671,-0.244644,0.015486,-0.018316,-0.15559,-29.139988,-3.806046,17.974312,-0.380971,0.302357,-0.254469
1750014985.651353,0.581336,0.272719,-0.079176,-0.809376,0.866248,0.482636,,0.059208,-0.051913,-0.005893,0.140288,-0.138515,0.002635,,2.51755,-27.0888,12.6587,0.982162,0.670179,1.09983,,-0.110521,0.236689,-0.498478,-2.280596,-1.337464,2.194547,0.350321,-0.031689,0.020972,-0.066376,0.013208,-0.241078,0.015699,-0.018833,-0.080212,-29.088413,-3.726701,18.069527,-0.400197,0.256581,-0.274611
1750014985.684294,0.583743,0.270419,-0.079379,-0.80341,0.860295,0.482779,,0.058118,-0.055303,-0.005031,0.139066,-0.141857,0.003102,,2.56838,-27.5014,11.7901,0.905208,0.748242,1.0621,,-0.111655,0.237431,-0.500751,-2.28013,-1.345831,2.195148,0.349727,-0.033242,0.020563,-0.065903,0.012775,-0.23728,0.015276,-0.015486,0.141956,-29.009068,-3.575944,18.045723,-0.38738,0.302357,-0.274611
1750014985.717528,0.586103,0.268239,-0.079607,-0.797709,0.854653,0.482899,,0.055339,-0.053674,-0.005582,0.139845,-0.138827,0.00315,,2.36673,-26.9458,12.073,0.694725,0.674851,1.06737,,-0.112743,0.238183,-0.502946,-2.279663,-1.353965,2.195778,0.34917,-0.032208,0.022303,-0.063921,0.013904,-0.240199,0.019315,-0.015461,0.141956,-29.036839,-3.575944,18.045723,-0.400197,0.282216,-0.274611
1750014985.750982,0.588355,0.266166,-0.079798,-0.792175,0.849071,0.483031,,0.057387,-0.050248,-0.004432,0.138539,-0.142396,0.003546,,1.26379,-27.6528,12.2028,0.716307,0.749536,1.0821,,-0.113802,0.238946,-0.505102,-2.279163,-1.36218,2.196431,0.348654,-0.030977,0.022292,-0.063929,0.015055,-0.245176,0.020393,-0.015204,0.042774,-29.112217,-3.754472,18.045723,-0.413015,0.249257,-0.274611
1750014985.784637,0.588355,0.266166,-0.079798,-0.792175,0.849071,0.483031,,0.057387,-0.050248,-0.004432,0.138539,-0.142396,0.003546,,1.26334,-27.6528,12.2027,0.716277,0.749587,1.0821,,-0.114836,0.239723,-0.507242,-2.27866,-1.370344,2.197093,0.34815,-0.032811,0.024446,-0.06358,0.015081,-0.242508,0.01942,-0.01617,-0.107983,-29.060642,-3.932999,18.021919,-0.367238,0.230031,-0.254469
1750014986.717579,0.643346,0.218829,-0.078014,-0.661469,0.715167,0.4912,,0.059579,-0.046535,0.008253,0.135641,-0.141007,0.014134,,3.25324,-24.1384,14.3215,0.950034,0.79324,1.08546,,-0.146719,0.267083,-0.567193,-2.260772,-1.602109,2.219272,0.348706,-0.038069,0.034691,-0.064652,0.023415,-0.255301,0.025653,0.015197,0.094349,-28.72739,-4.516191,18.097298,-0.537526,-0.210338,0.166673
1750014986.751208,0.645886,0.216876,-0.077666,-0.655792,0.70925,0.491799,,0.061711,-0.049482,0.008792,0.135772,-0.142875,0.014278,,3.008,-24.8772,15.0996,0.98018,0.678539,1.15014,,-0.147959,0.268318,-0.569328,-2.259897,-1.610778,2.220154,0.3493,-0.036549,0.03591,-0.063912,0.025574,-0.258441,0.026181,0.01609,0.01897,-28.703587,-4.567765,17.922737,-0.557668,-0.19752,0.146532
1750014986.784505,0.648461,0.214852,-0.077283,-0.650162,0.703333,0.492422,,0.059208,-0.046727,0.009499,0.137617,-0.144612,0.015619,,2.87173,-24.2292,15.1079,1.06946,0.704653,1.15972,,-0.149197,0.269603,-0.571454,-2.259019,-1.619486,2.221044,0.349941,-0.038171,0.037863,-0.063661,0.027297,-0.252919,0.024316,0.021034,-0.004833,-28.83054,-4.718522,17.922737,-0.576894,-0.203929,0.119981
1750014986.817763,0.650845,0.212995,-0.076888,-0.64476,0.697691,0.493069,,0.062394,-0.046188,0.009475,0.137557,-0.140396,0.016997,,2.34913,-24.6807,14.8945,0.914715,0.746012,1.15169,,-0.150421,0.270881,-0.573588,-2.258161,-1.628159,2.221953,0.350597,-0.036698,0.037375,-0.063944,0.026671,-0.253892,0.028889,0.018225,-0.004833,-28.755161,-4.742326,17.922737,-0.537526,-0.282665,0.199632
