time,heal_vx,heal_vy,heal_vz,heal_wx,heal_wy,heal_wz,fr3_vx,fr3_vy,fr3_vz,fr3_wx,fr3_wy,fr3_wz
1750016685.116705,-0.057149,0.086111,-0.182359,0.009595,-0.000869,0.025279,0.104265,-0.009477,-0.195834,0.000090,-0.000147,-0.000827
1750016685.123647,-0.057149,0.086111,-0.182359,0.009595,-0.000869,0.025279,0.104265,-0.009477,-0.195834,0.000090,-0.000147,-0.000827
1750016685.126656,-0.057149,0.086111,-0.182359,0.009595,-0.000869,0.025279,0.104265,-0.009477,-0.195834,0.000090,-0.000147,-0.000827
1750016685.133641,-0.057149,0.086111,-0.182359,0.009595,-0.000869,0.025279,0.104265,-0.009477,-0.195834,0.000090,-0.000147,-0.000827
1750016685.136636,-0.057149,0.086111,-0.182359,0.009595,-0.000869,0.025279,0.104265,-0.009477,-0.195834,0.000090,-0.000147,-0.000827
1750016685.143645,-0.056912,0.085636,-0.181850,0.009654,-0.000777,0.025137,0.103937,-0.009437,-0.195355,0.000090,0.000030,-0.000808
1750016685.146643,-0.056912,0.085636,-0.181850,0.009654,-0.000777,0.025137,0.103937,-0.009437,-0.195355,0.000090,0.000030,-0.000808
1750016685.153633,-0.056912,0.085636,-0.181850,0.009654,-0.000777,0.025137,0.103937,-0.009437,-0.195355,0.000090,0.000030,-0.000808
1750016685.156629,-0.056912,0.085636,-0.181850,0.009654,-0.000777,0.025137,0.103937,-0.009437,-0.195355,0.000090,0.000030,-0.000808
1750016685.163654,-0.056912,0.085636,-0.181850,0.009654,-0.000777,0.025137,0.103937,-0.009437,-0.195355,0.000090,0.000030,-0.000808
1750016685.166625,-0.056912,0.085636,-0.181850,0.009654,-0.000777,0.025137,0.103937,-0.009437,-0.195355,0.000090,0.000030,-0.000808
1750016685.173664,-0.056731,0.085300,-0.181376,0.009651,-0.000863,0.025014,0.104250,-0.009465,-0.195947,0.000091,0.000030,-0.000813
1750016685.176625,-0.056731,0.085300,-0.181376,0.009651,-0.000863,0.025014,0.104250,-0.009465,-0.195947,0.000091,0.000030,-0.000813
1750016685.183640,-0.056731,0.085300,-0.181376,0.009651,-0.000863,0.025014,0.104250,-0.009465,-0.195947,0.000091,0.000030,-0.000813
1750016685.186622,-0.057712,0.086813,-0.183729,0.009777,-0.000851,0.025951,0.102018,-0.009260,-0.191923,0.000080,0.000188,-0.000783
1750016685.193642,-0.057712,0.086813,-0.183729,0.009777,-0.000851,0.025951,0.102018,-0.009260,-0.191923,0.000080,0.000188,-0.000783
1750016685.196623,-0.057712,0.086813,-0.183729,0.009777,-0.000851,0.025951,0.102018,-0.009260,-0.191923,0.000080,0.000188,-0.000783
1750016685.203636,-0.057712,0.086813,-0.183729,0.009777,-0.000851,0.025951,0.102018,-0.009260,-0.191923,0.000080,0.000188,-0.000783
1750016685.206867,-0.057712,0.086813,-0.183729,0.009777,-0.000851,0.025951,0.102018,-0.009260,-0.191923,0.000080,0.000188,-0.000783
1750016685.213665,-0.056205,0.084579,-0.180582,0.009518,-0.000907,0.024698,0.104133,-0.009451,-0.195934,0.000084,0.000189,-0.000815
1750016685.216656,-0.056205,0.084579,-0.180582,0.009518,-0.000907,0.024698,0.104133,-0.009451,-0.195934,0.000084,0.000189,-0.000815
1750016685.223657,-0.056205,0.084579,-0.180582,0.009518,-0.000907,0.024698,0.104133,-0.009451,-0.195934,0.000084,0.000189,-0.000815
1750016685.226630,-0.056205,0.084579,-0.180582,0.009518,-0.000907,0.024698,0.104133,-0.009451,-0.195934,0.000084,0.000189,-0.000815
1750016685.233646,-0.057253,0.086195,-0.183099,0.009653,-0.000894,0.025699,0.102001,-0.009245,-0.191511,0.000092,-0.000174,-0.000806
1750016685.236659,-0.057253,0.086195,-0.183099,0.009653,-0.000894,0.025699,0.102001,-0.009245,-0.191511,0.000092,-0.000174,-0.000806
1750016685.243657,-0.055778,0.083915,-0.179795,0.009532,-0.000907,0.024552,0.104188,-0.009443,-0.195657,0.000096,-0.000173,-0.000840
1750016685.246623,-0.055778,0.083915,-0.179795,0.009532,-0.000907,0.024552,0.104188,-0.009443,-0.195657,0.000096,-0.000173,-0.000840
1750016685.253674,-0.055778,0.083915,-0.179795,0.009532,-0.000907,0.024552,0.104188,-0.009443,-0.195657,0.000096,-0.000173,-0.000840
1750016685.256361,-0.055778,0.083915,-0.179795,0.009532,-0.000907,0.024552,0.104188,-0.009443,-0.195657,0.000096,-0.000173,-0.000840
1750016685.263652,-0.055778,0.083915,-0.179795,0.009532,-0.000907,0.024552,0.104188,-0.009443,-0.195657,0.000096,-0.000173,-0.000840
1750016685.266369,-0.055778,0.083915,-0.179795,0.009532,-0.000907,0.024552,0.104188,-0.009443,-0.195657,0.000096,-0.000173,-0.000840
1750016685.273655,-0.056410,0.084761,-0.181394,0.009586,-0.001060,0.025269,0.101791,-0.009240,-0.191425,0.000089,0.000192,-0.000818
1750016685.276384,-0.056410,0.084761,-0.181394,0.009586,-0.001060,0.025269,0.101791,-0.009240,-0.191425,0.000089,0.000192,-0.000818
1750016685.283635,-0.056410,0.084761,-0.181394,0.009586,-0.001060,0.025269,0.101791,-0.009240,-0.191425,0.000089,0.000192,-0.000818
1750016685.286404,-0.056410,0.084761,-0.181394,0.009586,-0.001060,0.025269,0.101791,-0.009240,-0.191425,0.000089,0.000192,-0.000818
1750016685.293649,-0.056410,0.084761,-0.181394,0.009586,-0.001060,0.025269,0.101791,-0.009240,-0.191425,0.000089,0.000192,-0.000818
1750016685.296353,-0.056410,0.084761,-0.181394,0.009586,-0.001060,0.025269,0.101791,-0.009240,-0.191425,0.000089,0.000192,-0.000818
1750016685.303653,-0.056410,0.084761,-0.181394,0.009586,-0.001060,0.025269,0.101791,-0.009240,-0.191425,0.000089,0.000192,-0.000818
1750016685.306511,-0.056410,0.084761,-0.181394,0.009586,-0.001060,0.025269,0.101791,-0.009240,-0.191425,0.000089,0.000192,-0.000818
1750016685.313651,-0.054995,0.082489,-0.178099,0.009482,-0.001057,0.023982,0.103977,-0.009437,-0.195569,0.000094,0.000193,-0.000852
1750016685.316406,-0.056064,0.084139,-0.180671,0.009620,-0.001044,0.025006,0.101551,-0.009215,-0.191235,0.000093,0.000333,-0.000811
1750016685.323646,-0.056064,0.084139,-0.180671,0.009620,-0.001044,0.025006,0.101551,-0.009215,-0.191235,0.000093,0.000333,-0.000811
1750016685.326383,-0.056064,0.084139,-0.180671,0.009620,-0.001044,0.025006,0.101551,-0.009215,-0.191235,0.000093,0.000333,-0.000811
1750016685.333643,-0.056064,0.084139,-0.180671,0.009620,-0.001044,0.025006,0.101551,-0.009215,-0.191235,0.000093,0.000333,-0.000811
1750016685.336369,-0.056064,0.084139,-0.180671,0.009620,-0.001044,0.025006,0.101551,-0.009215,-0.191235,0.000093,0.000333,-0.000811
1750016685.343645,-0.056956,0.085470,-0.182843,0.009640,-0.001015,0.025807,0.099801,-0.009036,-0.187250,0.000075,-0.000178,-0.000769
1750016685.346386,-0.056956,0.085470,-0.182843,0.009640,-0.001015,0.025807,0.099801,-0.009036,-0.187250,0.000075,-0.000178,-0.000769
1750016685.353653,-0.056956,0.085470,-0.182843,0.009640,-0.001015,0.025807,0.099801,-0.009036,-0.187250,0.000075,-0.000178,-0.000769
1750016685.356374,-0.056956,0.085470,-0.182843,0.009640,-0.001015,0.025807,0.099801,-0.009036,-0.187250,0.000075,-0.000178,-0.000769
1750016685.363639,-0.056956,0.085470,-0.182843,0.009640,-0.001015,0.025807,0.099801,-0.009036,-0.187250,0.000075,-0.000178,-0.000769
1750016685.366354,-0.056956,0.085470,-0.182843,0.009640,-0.001015,0.025807,0.099801,-0.009036,-0.187250,0.000075,-0.000178,-0.000769
1750016685.373656,-0.055580,0.083358,-0.179797,0.009488,-0.000994,0.024683,0.101796,-0.009216,-0.191030,0.000079,-0.000178,-0.000800
1750016685.376382,-0.055580,0.083358,-0.179797,0.009488,-0.000994,0.024683,0.101796,-0.009216,-0.191030,0.000079,-0.000178,-0.000800
1750016685.383631,-0.056551,0.084856,-0.182132,0.009614,-0.000982,0.025612,0.099594,-0.009018,-0.186992,0.000100,-0.000053,-0.000787
1750016685.386390,-0.056551,0.084856,-0.182132,0.009614,-0.000982,0.025612,0.099594,-0.009018,-0.186992,0.000100,-0.000053,-0.000787
1750016685.393639,-0.056551,0.084856,-0.182132,0.009614,-0.000982,0.025612,0.099594,-0.009018,-0.186992,0.000100,-0.000053,-0.000787
1750016685.396362,-0.056551,0.084856,-0.182132,0.009614,-0.000982,0.025612,0.099594,-0.009018,-0.186992,0.000100,-0.000053,-0.000787
1750016685.403699,-0.056551,0.084856,-0.182132,0.009614,-0.000982,0.025612,0.099594,-0.009018,-0.186992,0.000100,-0.000053,-0.000787
1750016685.406401,-0.056551,0.084856,-0.182132,0.009614,-0.000982,0.025612,0.099594,-0.009018,-0.186992,0.000100,-0.000053,-0.000787
1750016685.413675,-0.055267,0.082602,-0.178894,0.009544,-0.000967,0.024643,0.101690,-0.009207,-0.190965,0.000104,-0.000052,-0.000819
1750016685.416375,-0.055267,0.082602,-0.178894,0.009544,-0.000967,0.024643,0.101690,-0.009207,-0.190965,0.000104,-0.000052,-0.000819
1750016685.423658,-0.055267,0.082602,-0.178894,0.009544,-0.000967,0.024643,0.101690,-0.009207,-0.190965,0.000104,-0.000052,-0.000819
1750016685.426392,-0.056230,0.084087,-0.181210,0.009668,-0.000955,0.025565,0.099382,-0.009007,-0.187045,0.000100,0.000279,-0.000811
1750016685.433665,-0.056230,0.084087,-0.181210,0.009668,-0.000955,0.025565,0.099382,-0.009007,-0.187045,0.000100,0.000279,-0.000811
1750016685.436417,-0.056230,0.084087,-0.181210,0.009668,-0.000955,0.025565,0.099382,-0.009007,-0.187045,0.000100,0.000279,-0.000811
1750016685.443671,-0.055004,0.081780,-0.177835,0.009639,-0.000897,0.024452,0.101541,-0.009202,-0.191140,0.000105,0.000279,-0.000845
1750016685.446398,-0.055004,0.081780,-0.177835,0.009639,-0.000897,0.024452,0.101541,-0.009202,-0.191140,0.000105,0.000279,-0.000845
1750016685.453692,-0.055004,0.081780,-0.177835,0.009639,-0.000897,0.024452,0.101541,-0.009202,-0.191140,0.000105,0.000279,-0.000845
1750016685.456366,-0.055004,0.081780,-0.177835,0.009639,-0.000897,0.024452,0.101541,-0.009202,-0.191140,0.000105,0.000279,-0.000845
1750016685.463763,-0.055004,0.081780,-0.177835,0.009639,-0.000897,0.024452,0.101541,-0.009202,-0.191140,0.000105,0.000279,-0.000845
1750016685.466445,-0.055004,0.081780,-0.177835,0.009639,-0.000897,0.024452,0.101541,-0.009202,-0.191140,0.000105,0.000279,-0.000845
1750016685.473774,-0.054569,0.080977,-0.176966,0.009610,-0.000949,0.024240,0.101624,-0.009191,-0.191023,0.000099,0.000043,-0.000835
1750016685.476384,-0.054569,0.080977,-0.176966,0.009610,-0.000949,0.024240,0.101624,-0.009191,-0.191023,0.000099,0.000043,-0.000835
1750016685.483654,-0.054569,0.080977,-0.176966,0.009610,-0.000949,0.024240,0.101624,-0.009191,-0.191023,0.000099,0.000043,-0.000835
1750016685.486429,-0.054569,0.080977,-0.176966,0.009610,-0.000949,0.024240,0.101624,-0.009191,-0.191023,0.000099,0.000043,-0.000835
1750016685.493647,-0.054569,0.080977,-0.176966,0.009610,-0.000949,0.024240,0.101624,-0.009191,-0.191023,0.000099,0.000043,-0.000835
1750016685.496365,-0.054569,0.080977,-0.176966,0.009610,-0.000949,0.024240,0.101624,-0.009191,-0.191023,0.000099,0.000043,-0.000835
1750016685.503667,-0.054569,0.080977,-0.176966,0.009610,-0.000949,0.024240,0.101624,-0.009191,-0.191023,0.000099,0.000043,-0.000835
1750016685.506557,-0.054569,0.080977,-0.176966,0.009610,-0.000949,0.024240,0.101624,-0.009191,-0.191023,0.000099,0.000043,-0.000835
1750016685.513675,-0.055379,0.082158,-0.178911,0.009851,-0.001033,0.025200,0.099111,-0.008954,-0.186178,0.000097,0.000068,-0.000807
1750016685.516393,-0.055379,0.082158,-0.178911,0.009851,-0.001033,0.025200,0.099111,-0.008954,-0.186178,0.000097,0.000068,-0.000807
1750016685.523661,-0.055379,0.082158,-0.178911,0.009851,-0.001033,0.025200,0.099111,-0.008954,-0.186178,0.000097,0.000068,-0.000807
1750016685.526467,-0.055379,0.082158,-0.178911,0.009851,-0.001033,0.025200,0.099111,-0.008954,-0.186178,0.000097,0.000068,-0.000807
1750016685.533669,-0.055379,0.082158,-0.178911,0.009851,-0.001033,0.025200,0.099111,-0.008954,-0.186178,0.000097,0.000068,-0.000807
1750016685.536372,-0.055379,0.082158,-0.178911,0.009851,-0.001033,0.025200,0.099111,-0.008954,-0.186178,0.000097,0.000068,-0.000807
1750016685.543683,-0.055189,0.081875,-0.178445,0.009894,-0.000969,0.025017,0.099401,-0.008980,-0.186727,0.000097,0.000068,-0.000811
1750016685.546436,-0.055189,0.081875,-0.178445,0.009894,-0.000969,0.025017,0.099401,-0.008980,-0.186727,0.000097,0.000068,-0.000811
1750016685.553641,-0.055189,0.081875,-0.178445,0.009894,-0.000969,0.025017,0.099401,-0.008980,-0.186727,0.000097,0.000068,-0.000811
1750016685.556434,-0.056140,0.083339,-0.180730,0.010017,-0.000957,0.025926,0.097208,-0.008765,-0.182757,0.000081,0.000107,-0.000758
1750016685.563662,-0.056140,0.083339,-0.180730,0.010017,-0.000957,0.025926,0.097208,-0.008765,-0.182757,0.000081,0.000107,-0.000758
1750016685.566385,-0.056140,0.083339,-0.180730,0.010017,-0.000957,0.025926,0.097208,-0.008765,-0.182757,0.000081,0.000107,-0.000758
1750016685.573678,-0.054851,0.081135,-0.177516,0.009856,-0.000856,0.024915,0.099262,-0.008950,-0.186653,0.000085,0.000108,-0.000790
1750016685.576669,-0.054851,0.081135,-0.177516,0.009856,-0.000856,0.024915,0.099262,-0.008950,-0.186653,0.000085,0.000108,-0.000790
1750016685.583654,-0.055812,0.082615,-0.179827,0.009980,-0.000844,0.025835,0.097302,-0.008769,-0.182517,0.000076,-0.000122,-0.000765
1750016685.586416,-0.055812,0.082615,-0.179827,0.009980,-0.000844,0.025835,0.097302,-0.008769,-0.182517,0.000076,-0.000122,-0.000765
1750016685.593659,-0.055812,0.082615,-0.179827,0.009980,-0.000844,0.025835,0.097302,-0.008769,-0.182517,0.000076,-0.000122,-0.000765
1750016685.596412,-0.055812,0.082615,-0.179827,0.009980,-0.000844,0.025835,0.097302,-0.008769,-0.182517,0.000076,-0.000122,-0.000765
1750016685.603711,-0.055812,0.082615,-0.179827,0.009980,-0.000844,0.025835,0.097302,-0.008769,-0.182517,0.000076,-0.000122,-0.000765
1750016685.606466,-0.055812,0.082615,-0.179827,0.009980,-0.000844,0.025835,0.097302,-0.008769,-0.182517,0.000076,-0.000122,-0.000765
1750016685.613688,-0.054623,0.080490,-0.176878,0.009686,-0.000794,0.024914,0.099224,-0.008943,-0.186161,0.000080,-0.000121,-0.000794
1750016685.616373,-0.054623,0.080490,-0.176878,0.009686,-0.000794,0.024914,0.099224,-0.008943,-0.186161,0.000080,-0.000121,-0.000794
1750016685.623687,-0.055570,0.081947,-0.179155,0.009809,-0.000782,0.025821,0.097100,-0.008756,-0.182196,0.000091,-0.000112,-0.000774
1750016685.626357,-0.055570,0.081947,-0.179155,0.009809,-0.000782,0.025821,0.097100,-0.008756,-0.182196,0.000091,-0.000112,-0.000774
1750016685.633681,-0.055570,0.081947,-0.179155,0.009809,-0.000782,0.025821,0.097100,-0.008756,-0.182196,0.000091,-0.000112,-0.000774
1750016685.636395,-0.055570,0.081947,-0.179155,0.009809,-0.000782,0.025821,0.097100,-0.008756,-0.182196,0.000091,-0.000112,-0.000774
1750016685.643674,-0.054131,0.079605,-0.175838,0.009622,-0.000801,0.024570,0.099275,-0.008952,-0.186321,0.000095,-0.000111,-0.000808
1750016685.646353,-0.054131,0.079605,-0.175838,0.009622,-0.000801,0.024570,0.099275,-0.008952,-0.186321,0.000095,-0.000111,-0.000808
1750016685.653671,-0.054131,0.079605,-0.175838,0.009622,-0.000801,0.024570,0.099275,-0.008952,-0.186321,0.000095,-0.000111,-0.000808
1750016685.656361,-0.054131,0.079605,-0.175838,0.009622,-0.000801,0.024570,0.099275,-0.008952,-0.186321,0.000095,-0.000111,-0.000808
1750016685.663662,-0.054131,0.079605,-0.175838,0.009622,-0.000801,0.024570,0.099275,-0.008952,-0.186321,0.000095,-0.000111,-0.000808
1750016685.666368,-0.055111,0.081113,-0.178197,0.009749,-0.000789,0.025509,0.097097,-0.008743,-0.182228,0.000089,-0.000071,-0.000761
1750016685.673738,-0.053845,0.079122,-0.175373,0.009558,-0.000808,0.024401,0.098960,-0.008911,-0.185761,0.000093,-0.000070,-0.000790
1750016685.676373,-0.053845,0.079122,-0.175373,0.009558,-0.000808,0.024401,0.098960,-0.008911,-0.185761,0.000093,-0.000070,-0.000790
1750016685.683661,-0.053845,0.079122,-0.175373,0.009558,-0.000808,0.024401,0.098960,-0.008911,-0.185761,0.000093,-0.000070,-0.000790
1750016685.686387,-0.053845,0.079122,-0.175373,0.009558,-0.000808,0.024401,0.098960,-0.008911,-0.185761,0.000093,-0.000070,-0.000790
1750016685.693679,-0.053845,0.079122,-0.175373,0.009558,-0.000808,0.024401,0.098960,-0.008911,-0.185761,0.000093,-0.000070,-0.000790
1750016685.696383,-0.053845,0.079122,-0.175373,0.009558,-0.000808,0.024401,0.098960,-0.008911,-0.185761,0.000093,-0.000070,-0.000790
1750016685.703653,-0.053845,0.079122,-0.175373,0.009558,-0.000808,0.024401,0.098960,-0.008911,-0.185761,0.000093,-0.000070,-0.000790
1750016685.706515,-0.053845,0.079122,-0.175373,0.009558,-0.000808,0.024401,0.098960,-0.008911,-0.185761,0.000093,-0.000070,-0.000790
1750016685.713663,-0.054775,0.080552,-0.177628,0.009667,-0.000831,0.025333,0.096976,-0.008733,-0.181669,0.000099,-0.000260,-0.000780
1750016685.716381,-0.054775,0.080552,-0.177628,0.009667,-0.000831,0.025333,0.096976,-0.008733,-0.181669,0.000099,-0.000260,-0.000780
1750016685.723704,-0.054775,0.080552,-0.177628,0.009667,-0.000831,0.025333,0.096976,-0.008733,-0.181669,0.000099,-0.000260,-0.000780
1750016685.726375,-0.054775,0.080552,-0.177628,0.009667,-0.000831,0.025333,0.096976,-0.008733,-0.181669,0.000099,-0.000260,-0.000780
1750016685.733702,-0.054775,0.080552,-0.177628,0.009667,-0.000831,0.025333,0.096976,-0.008733,-0.181669,0.000099,-0.000260,-0.000780
1750016685.736384,-0.054775,0.080552,-0.177628,0.009667,-0.000831,0.025333,0.096976,-0.008733,-0.181669,0.000099,-0.000260,-0.000780
1750016685.743687,-0.053344,0.078144,-0.174180,0.009490,-0.000816,0.024099,0.099232,-0.008937,-0.185946,0.000103,-0.000259,-0.000815
1750016685.746367,-0.053344,0.078144,-0.174180,0.009490,-0.000816,0.024099,0.099232,-0.008937,-0.185946,0.000103,-0.000259,-0.000815
1750016685.753697,-0.055245,0.081068,-0.178755,0.009736,-0.000792,0.025920,0.094701,-0.008551,-0.178121,0.000113,0.000227,-0.000780
1750016685.756360,-0.055245,0.081068,-0.178755,0.009736,-0.000792,0.025920,0.094701,-0.008551,-0.178121,0.000113,0.000227,-0.000780
1750016685.763669,-0.055245,0.081068,-0.178755,0.009736,-0.000792,0.025920,0.094701,-0.008551,-0.178121,0.000113,0.000227,-0.000780
1750016685.766379,-0.055245,0.081068,-0.178755,0.009736,-0.000792,0.025920,0.094701,-0.008551,-0.178121,0.000113,0.000227,-0.000780
1750016685.773860,-0.054118,0.078999,-0.175807,0.009632,-0.000875,0.025152,0.096575,-0.008720,-0.181675,0.000117,0.000228,-0.000809
1750016685.776334,-0.054118,0.078999,-0.175807,0.009632,-0.000875,0.025152,0.096575,-0.008720,-0.181675,0.000117,0.000228,-0.000809
1750016685.783663,-0.054118,0.078999,-0.175807,0.009632,-0.000875,0.025152,0.096575,-0.008720,-0.181675,0.000117,0.000228,-0.000809
1750016685.786366,-0.054118,0.078999,-0.175807,0.009632,-0.000875,0.025152,0.096575,-0.008720,-0.181675,0.000117,0.000228,-0.000809
1750016685.793656,-0.054118,0.078999,-0.175807,0.009632,-0.000875,0.025152,0.096575,-0.008720,-0.181675,0.000117,0.000228,-0.000809
1750016685.796371,-0.055056,0.080441,-0.178064,0.009753,-0.000864,0.026051,0.094669,-0.008536,-0.177592,0.000111,-0.000122,-0.000785
1750016685.803656,-0.055056,0.080441,-0.178064,0.009753,-0.000864,0.026051,0.094669,-0.008536,-0.177592,0.000111,-0.000122,-0.000785
1750016685.806437,-0.055056,0.080441,-0.178064,0.009753,-0.000864,0.026051,0.094669,-0.008536,-0.177592,0.000111,-0.000122,-0.000785
1750016685.813657,-0.053824,0.078232,-0.174794,0.009713,-0.000985,0.025123,0.096726,-0.008721,-0.181492,0.000115,-0.000121,-0.000817
1750016685.816395,-0.054761,0.079671,-0.177047,0.009834,-0.000973,0.026020,0.094684,-0.008528,-0.177507,0.000112,-0.000158,-0.000794
1750016685.823648,-0.054761,0.079671,-0.177047,0.009834,-0.000973,0.026020,0.094684,-0.008528,-0.177507,0.000112,-0.000158,-0.000794
1750016685.826400,-0.054761,0.079671,-0.177047,0.009834,-0.000973,0.026020,0.094684,-0.008528,-0.177507,0.000112,-0.000158,-0.000794
1750016685.833657,-0.054761,0.079671,-0.177047,0.009834,-0.000973,0.026020,0.094684,-0.008528,-0.177507,0.000112,-0.000158,-0.000794
1750016685.836356,-0.054761,0.079671,-0.177047,0.009834,-0.000973,0.026020,0.094684,-0.008528,-0.177507,0.000112,-0.000158,-0.000794
1750016685.843655,-0.053638,0.077751,-0.174068,0.009918,-0.000833,0.024979,0.096536,-0.008695,-0.181018,0.000116,-0.000157,-0.000823
1750016685.846373,-0.053638,0.077751,-0.174068,0.009918,-0.000833,0.024979,0.096536,-0.008695,-0.181018,0.000116,-0.000157,-0.000823
1750016685.853655,-0.053638,0.077751,-0.174068,0.009918,-0.000833,0.024979,0.096536,-0.008695,-0.181018,0.000116,-0.000157,-0.000823
1750016685.856415,-0.054575,0.079191,-0.176322,0.010040,-0.000822,0.025877,0.094247,-0.008497,-0.177169,0.000118,0.000188,-0.000791
1750016685.863652,-0.054575,0.079191,-0.176322,0.010040,-0.000822,0.025877,0.094247,-0.008497,-0.177169,0.000118,0.000188,-0.000791
1750016685.866410,-0.054575,0.079191,-0.176322,0.010040,-0.000822,0.025877,0.094247,-0.008497,-0.177169,0.000118,0.000188,-0.000791
1750016685.873731,-0.054481,0.079054,-0.176113,0.010048,-0.000790,0.025800,0.094379,-0.008509,-0.177419,0.000118,0.000188,-0.000794
1750016685.876366,-0.054481,0.079054,-0.176113,0.010048,-0.000790,0.025800,0.094379,-0.008509,-0.177419,0.000118,0.000188,-0.000794
1750016685.883660,-0.054481,0.079054,-0.176113,0.010048,-0.000790,0.025800,0.094379,-0.008509,-0.177419,0.000118,0.000188,-0.000794
1750016685.886391,-0.054481,0.079054,-0.176113,0.010048,-0.000790,0.025800,0.094379,-0.008509,-0.177419,0.000118,0.000188,-0.000794
1750016685.893669,-0.054481,0.079054,-0.176113,0.010048,-0.000790,0.025800,0.094379,-0.008509,-0.177419,0.000118,0.000188,-0.000794
1750016685.896358,-0.054481,0.079054,-0.176113,0.010048,-0.000790,0.025800,0.094379,-0.008509,-0.177419,0.000118,0.000188,-0.000794
1750016685.903658,-0.055363,0.080409,-0.178234,0.010162,-0.000779,0.026644,0.092545,-0.008330,-0.173533,0.000118,-0.000160,-0.000776
1750016685.906526,-0.055363,0.080409,-0.178234,0.010162,-0.000779,0.026644,0.092545,-0.008330,-0.173533,0.000118,-0.000160,-0.000776
1750016685.913669,-0.054045,0.078360,-0.175226,0.010071,-0.000772,0.025437,0.094445,-0.008501,-0.177135,0.000122,-0.000160,-0.000805
1750016685.916366,-0.054045,0.078360,-0.175226,0.010071,-0.000772,0.025437,0.094445,-0.008501,-0.177135,0.000122,-0.000160,-0.000805
1750016685.923657,-0.054045,0.078360,-0.175226,0.010071,-0.000772,0.025437,0.094445,-0.008501,-0.177135,0.000122,-0.000160,-0.000805
1750016685.926397,-0.054045,0.078360,-0.175226,0.010071,-0.000772,0.025437,0.094445,-0.008501,-0.177135,0.000122,-0.000160,-0.000805
1750016685.933666,-0.054045,0.078360,-0.175226,0.010071,-0.000772,0.025437,0.094445,-0.008501,-0.177135,0.000122,-0.000160,-0.000805
1750016685.936342,-0.054045,0.078360,-0.175226,0.010071,-0.000772,0.025437,0.094445,-0.008501,-0.177135,0.000122,-0.000160,-0.000805
1750016685.943649,-0.052809,0.076092,-0.172202,0.009691,-0.000773,0.024445,0.096452,-0.008682,-0.180939,0.000126,-0.000159,-0.000836
1750016685.946395,-0.053796,0.077609,-0.174580,0.009819,-0.000761,0.025391,0.094273,-0.008498,-0.176792,0.000119,-0.000118,-0.000823
1750016685.953662,-0.053796,0.077609,-0.174580,0.009819,-0.000761,0.025391,0.094273,-0.008498,-0.176792,0.000119,-0.000118,-0.000823
1750016685.956398,-0.053796,0.077609,-0.174580,0.009819,-0.000761,0.025391,0.094273,-0.008498,-0.176792,0.000119,-0.000118,-0.000823
1750016685.963823,-0.053796,0.077609,-0.174580,0.009819,-0.000761,0.025391,0.094273,-0.008498,-0.176792,0.000119,-0.000118,-0.000823
1750016685.966448,-0.053796,0.077609,-0.174580,0.009819,-0.000761,0.025391,0.094273,-0.008498,-0.176792,0.000119,-0.000118,-0.000823
1750016685.973736,-0.052369,0.075407,-0.171372,0.009588,-0.000886,0.024156,0.096370,-0.008687,-0.180768,0.000123,-0.000118,-0.000856
1750016685.976357,-0.052369,0.075407,-0.171372,0.009588,-0.000886,0.024156,0.096370,-0.008687,-0.180768,0.000123,-0.000118,-0.000856
1750016685.983665,-0.052369,0.075407,-0.171372,0.009588,-0.000886,0.024156,0.096370,-0.008687,-0.180768,0.000123,-0.000118,-0.000856
1750016685.986643,-0.052369,0.075407,-0.171372,0.009588,-0.000886,0.024156,0.096370,-0.008687,-0.180768,0.000123,-0.000118,-0.000856
1750016685.993651,-0.054258,0.078309,-0.175923,0.009832,-0.000862,0.025968,0.091894,-0.008296,-0.172915,0.000116,0.000237,-0.000781
1750016685.996643,-0.054258,0.078309,-0.175923,0.009832,-0.000862,0.025968,0.091894,-0.008296,-0.172915,0.000116,0.000237,-0.000781
1750016686.003648,-0.054258,0.078309,-0.175923,0.009832,-0.000862,0.025968,0.091894,-0.008296,-0.172915,0.000116,0.000237,-0.000781
1750016686.006941,-0.052902,0.076191,-0.172957,0.009585,-0.000892,0.024803,0.093821,-0.008470,-0.176570,0.000120,0.000238,-0.000811
1750016686.013654,-0.052902,0.076191,-0.172957,0.009585,-0.000892,0.024803,0.093821,-0.008470,-0.176570,0.000120,0.000238,-0.000811
1750016686.016676,-0.052902,0.076191,-0.172957,0.009585,-0.000892,0.024803,0.093821,-0.008470,-0.176570,0.000120,0.000238,-0.000811
1750016686.023417,-0.052902,0.076191,-0.172957,0.009585,-0.000892,0.024803,0.093821,-0.008470,-0.176570,0.000120,0.000238,-0.000811
1750016686.026703,-0.052902,0.076191,-0.172957,0.009585,-0.000892,0.024803,0.093821,-0.008470,-0.176570,0.000120,0.000238,-0.000811
1750016686.033434,-0.053823,0.077605,-0.175175,0.009704,-0.000881,0.025686,0.091933,-0.008285,-0.172546,0.000117,-0.000081,-0.000786
1750016686.036662,-0.053823,0.077605,-0.175175,0.009704,-0.000881,0.025686,0.091933,-0.008285,-0.172546,0.000117,-0.000081,-0.000786
1750016686.043445,-0.052650,0.075899,-0.172573,0.009674,-0.000943,0.024695,0.093578,-0.008434,-0.175665,0.000120,-0.000081,-0.000811
