time,heal_pos0,heal_pos1,heal_pos2,heal_pos3,heal_pos4,heal_pos5,heal_pos6,heal_vel0,heal_vel1,heal_vel2,heal_vel3,heal_vel4,heal_vel5,heal_vel6,heal_effort0,heal_effort1,heal_effort2,heal_effort3,heal_effort4,heal_effort5,heal_effort6,fr3_pos0,fr3_pos1,fr3_pos2,fr3_pos3,fr3_pos4,fr3_pos5,fr3_pos6,fr3_vel0,fr3_vel1,fr3_vel2,fr3_vel3,fr3_vel4,fr3_vel5,fr3_vel6,fr3_effort0,fr3_effort1,fr3_effort2,fr3_effort3,fr3_effort4,fr3_effort5,fr3_effort6
1750016695.139598,0.211199,0.867781,0.406730,-1.220180,1.264610,0.292626,nan,0.000000,-0.000946,-0.003162,-0.014050,0.012637,0.006887,nan,3.460150,-32.433300,12.155800,0.285498,0.480347,0.971064,nan,-0.014106,0.347334,-0.021353,-2.329341,0.016217,2.676545,0.736721,-0.000741,-0.001142,0.001094,-0.000803,0.002237,-0.000606,0.000103,0.193531,-34.587070,0.157272,16.637337,0.962107,2.452016,-0.254469
1750016695.172758,0.211187,0.867745,0.406598,-1.220730,1.265100,0.292902,nan,0.000156,-0.001114,-0.003042,-0.013907,0.012337,0.006720,nan,3.772970,-32.759400,12.630100,0.262428,0.522322,0.964117,nan,-0.014103,0.347338,-0.021355,-2.329336,0.016214,2.676547,0.736720,-0.000054,0.001080,-0.000794,0.000119,-0.000862,0.000271,-0.000585,0.169727,-34.610874,0.181075,16.613533,0.962107,2.432790,-0.247145
1750016695.206522,0.211187,0.867709,0.406479,-1.221270,1.265610,0.293129,nan,0.000000,-0.000946,-0.003090,-0.013056,0.011930,0.006097,nan,3.795850,-33.146000,12.778400,0.229559,0.478888,1.076710,nan,-0.014100,0.347337,-0.021355,-2.329340,0.016214,2.676546,0.736721,0.000699,0.001945,-0.000056,-0.000538,0.000329,0.000155,0.000090,0.141956,-34.638645,0.157272,16.637337,0.955699,2.445607,-0.254469
1750016695.239598,0.211199,0.867673,0.406371,-1.221830,1.266130,0.293405,nan,0.000000,-0.000862,-0.002743,-0.013416,0.012098,0.006492,nan,3.519850,-33.359700,12.298500,0.195984,0.495558,1.092880,nan,-0.014104,0.347334,-0.021354,-2.329340,0.016214,2.676546,0.736722,0.001455,-0.000861,0.001613,-0.000848,-0.000770,0.000232,0.000081,0.141956,-34.587070,0.157272,16.637337,0.955699,2.439198,-0.234328
1750016695.272748,0.211199,0.867625,0.406263,-1.222350,1.266610,0.293680,nan,0.000000,-0.000934,-0.002659,-0.013404,0.011978,0.006828,nan,3.543330,-32.292200,12.471100,0.155809,0.480614,1.016220,nan,-0.014105,0.347337,-0.021353,-2.329335,0.016213,2.676548,0.736724,0.000333,-0.000347,-0.000903,0.000957,-0.000411,0.000322,0.001150,0.169727,-34.638645,0.157272,16.613533,0.968516,2.439198,-0.254469
1750016695.306492,0.211199,0.867589,0.406179,-1.222800,1.267000,0.293884,nan,0.000000,-0.000874,-0.002515,-0.013691,0.011751,0.006396,nan,3.567250,-32.604900,12.206600,0.128520,0.528849,1.060780,nan,-0.014103,0.347335,-0.021356,-2.329336,0.016219,2.676546,0.736719,0.000567,0.001247,-0.000025,-0.000153,0.001948,-0.000593,-0.000612,0.169727,-34.610874,0.157272,16.613533,0.949290,2.445607,-0.247145
1750016695.339755,0.211187,0.867577,0.406155,-1.222900,1.267100,0.293932,nan,0.000000,-0.000791,-0.002695,-0.013990,0.012278,0.006085,nan,3.866650,-32.411300,12.312900,0.066900,0.539303,1.084020,nan,-0.014105,0.347336,-0.021358,-2.329339,0.016220,2.676548,0.736726,-0.000506,-0.000280,-0.001758,0.000664,0.001539,0.000494,0.002107,0.169727,-34.610874,0.208846,16.637337,0.949290,2.432790,-0.260878
1750016695.374181,0.211199,0.867541,0.406059,-1.223420,1.267540,0.294171,nan,0.000000,-0.000922,-0.002479,-0.012817,0.011140,0.006121,nan,3.590970,-32.375100,12.132200,0.042323,0.593641,1.103780,nan,-0.014106,0.347336,-0.021351,-2.329339,0.016214,2.676547,0.736722,0.000995,-0.000066,0.000206,-0.001075,0.000912,0.000270,0.000720,0.169727,-34.587070,0.129501,16.665108,0.955699,2.432790,-0.260878
1750016695.407998,0.211199,0.867517,0.405951,-1.223940,1.268010,0.294447,nan,0.000000,-0.000910,-0.002623,-0.013200,0.011403,0.006384,nan,3.603290,-32.885600,12.306700,-0.010007,0.584040,1.019220,nan,-0.014106,0.347340,-0.021359,-2.329339,0.016214,2.676546,0.736718,0.000619,0.000906,-0.001214,-0.000211,0.000477,-0.001075,-0.001948,0.169727,-34.638645,0.232650,16.665108,0.962107,2.445607,-0.200453
1750016695.441948,0.211199,0.867470,0.405844,-1.224470,1.268470,0.294686,nan,0.000000,-0.000850,-0.002491,-0.012721,0.011367,0.006289,nan,3.626840,-32.363400,12.600800,0.002626,0.574039,1.073360,nan,-0.014103,0.347335,-0.021357,-2.329335,0.016214,2.676547,0.736721,0.001395,-0.000294,-0.000776,-0.000320,-0.000074,0.000671,-0.000542,0.141956,-34.610874,0.208846,16.613533,0.955699,2.432790,-0.227003
1750016695.475626,0.211199,0.867446,0.405748,-1.224930,1.268890,0.294914,nan,-0.000048,-0.000755,-0.002396,-0.012601,0.010924,0.006516,nan,3.653940,-32.680300,12.808000,0.008701,0.582626,1.075390,nan,-0.014107,0.347337,-0.021356,-2.329335,0.016217,2.676547,0.736720,-0.001020,0.000448,-0.000298,0.000669,0.000021,-0.000051,0.000672,0.193531,-34.638645,0.181075,16.613533,0.962107,2.432790,-0.220595
1750016695.509844,0.211211,0.867446,0.405724,-1.224990,1.268950,0.294962,nan,-0.000012,-0.000922,-0.002384,-0.012673,0.011020,0.006073,nan,3.351780,-32.863800,13.220400,-0.016357,0.590122,1.045330,nan,-0.014104,0.347336,-0.021355,-2.329337,0.016216,2.676550,0.736723,0.000357,0.000393,-0.001194,0.000612,0.001075,0.001840,0.000078,0.141956,-34.610874,0.181075,16.637337,0.941966,2.432790,-0.240736
1750016695.543919,0.211187,0.867398,0.405652,-1.225500,1.269420,0.295201,nan,0.000000,-0.000874,-0.002360,-0.011978,0.011104,0.006061,nan,3.961750,-32.238300,12.266300,-0.000240,0.541769,1.022450,nan,-0.014106,0.347339,-0.021351,-2.329335,0.016215,2.676547,0.736722,-0.000808,0.000394,0.000692,0.001165,0.000250,0.000315,-0.000567,0.169727,-34.662449,0.129501,16.589729,0.949290,2.432790,-0.260878
1750016695.577989,0.211187,0.867362,0.405544,-1.226000,1.269860,0.295441,nan,0.000000,-0.000910,-0.002324,-0.012206,0.010816,0.005881,nan,3.986000,-32.152600,12.784000,0.037876,0.544837,1.074560,nan,-0.014106,0.347335,-0.021355,-2.329331,0.016219,2.676548,0.736723,-0.000328,-0.000001,-0.000206,0.000280,-0.000263,-0.000291,0.000539,0.169727,-34.610874,0.181075,16.565926,0.949290,2.426381,-0.247145
1750016695.611706,0.211223,0.867338,0.405448,-1.226510,1.270330,0.295705,nan,0.000000,-0.000815,-0.002372,-0.012218,0.010876,0.005881,nan,3.398690,-32.713900,12.627000,0.038164,0.542517,1.047250,nan,-0.014109,0.347333,-0.021353,-2.329339,0.016217,2.676547,0.736718,-0.000987,-0.000659,0.000503,-0.000683,0.000550,0.000059,-0.000514,0.217335,-34.587070,0.157272,16.637337,0.949290,2.432790,-0.200453
1750016695.645970,0.211211,0.867314,0.405353,-1.226990,1.270760,0.295932,nan,0.000000,-0.000683,-0.002444,-0.012349,0.010804,0.005738,nan,3.422890,-33.035100,12.687300,-0.006599,0.534785,1.058740,nan,-0.014104,0.347339,-0.021355,-2.329332,0.016214,2.676546,0.736723,0.000526,0.000293,-0.000584,0.001750,-0.000564,-0.000488,0.001357,0.141956,-34.638645,0.181075,16.565926,0.955699,2.439198,-0.247145
1750016695.679703,0.211211,0.867314,0.405353,-1.226990,1.270760,0.295932,nan,0.000000,-0.000683,-0.002444,-0.012349,0.010804,0.005738,nan,3.422970,-33.035100,12.687300,-0.006624,0.534841,1.058740,nan,-0.014106,0.347338,-0.021356,-2.329337,0.016215,2.676546,0.736718,-0.000620,0.001053,-0.001052,-0.000341,-0.000561,-0.000095,-0.000526,0.169727,-34.610874,0.181075,16.637337,0.949290,2.445607,-0.200453
1750016695.713980,0.211199,0.867278,0.405257,-1.227500,1.271220,0.296184,nan,0.000000,-0.000659,-0.002491,-0.012206,0.010661,0.005761,nan,3.746170,-32.854700,12.620000,-0.002214,0.480067,1.026880,nan,-0.014104,0.347335,-0.021351,-2.329333,0.016216,2.676547,0.736722,-0.000017,0.000536,0.000726,0.000773,-0.000210,0.000787,0.000242,0.141956,-34.610874,0.129501,16.589729,0.968516,2.432790,-0.260878
1750016695.747721,0.211211,0.867242,0.405161,-1.228000,1.271650,0.296423,nan,0.000144,-0.000838,-0.002372,-0.011727,0.010253,0.005797,nan,3.448480,-32.772100,12.375900,-0.021288,0.515609,1.043770,nan,-0.014107,0.347337,-0.021355,-2.329335,0.016215,2.676546,0.736723,-0.000824,0.000881,-0.000092,-0.000063,-0.002031,-0.000484,0.000109,0.193531,-34.638645,0.181075,16.613533,0.949290,2.445607,-0.247145
1750016695.782009,0.211199,0.867182,0.405065,-1.228510,1.272090,0.296651,nan,0.000000,-0.000683,-0.002539,-0.011619,0.010505,0.005234,nan,3.781970,-31.650400,12.157500,0.062453,0.500147,1.065210,nan,-0.014107,0.347334,-0.021355,-2.329333,0.016215,2.676545,0.736723,-0.000302,-0.001204,-0.000597,0.000854,0.000096,-0.000386,0.001791,0.193531,-34.587070,0.181075,16.589729,0.955699,2.452016,-0.247145
1750016695.815762,0.211211,0.867158,0.404957,-1.228980,1.272500,0.296866,nan,0.000000,-0.000898,-0.002360,-0.011463,0.010577,0.005630,nan,3.494750,-31.970700,12.518800,0.063766,0.531117,1.059820,nan,-0.014109,0.347338,-0.021353,-2.329337,0.016215,2.676546,0.736723,-0.001595,0.000366,0.000674,-0.001299,-0.000382,0.000004,0.001181,0.193531,-34.610874,0.157272,16.637337,0.949290,2.439198,-0.247145
1750016695.850025,0.211211,0.867122,0.404873,-1.229350,1.272860,0.297082,nan,0.000240,-0.000838,-0.002240,-0.011547,0.010110,0.005594,nan,3.501910,-32.079700,12.436200,-0.023052,0.525690,0.979688,nan,-0.014107,0.347338,-0.021351,-2.329332,0.016220,2.676547,0.736723,0.000222,-0.000381,0.000409,-0.000096,0.002044,-0.000199,0.001095,0.193531,-34.610874,0.129501,16.613533,0.941966,2.432790,-0.247145
1750016695.883768,0.211199,0.867134,0.404873,-1.229430,1.272920,0.297106,nan,0.000012,-0.000743,-0.002372,-0.011164,0.010074,0.005414,nan,3.817270,-32.294900,11.963100,0.000507,0.517309,1.000170,nan,-0.014102,0.347341,-0.021356,-2.329335,0.016217,2.676550,0.736720,0.000528,0.000148,-0.001327,0.000957,0.002223,0.000996,-0.001905,0.141956,-34.662449,0.181075,16.637337,0.941966,2.439198,-0.214186
1750016695.918055,0.211211,0.867098,0.404754,-1.229900,1.273310,0.297322,nan,0.000000,-0.000635,-0.002372,-0.011403,0.009966,0.005510,nan,3.530430,-32.043100,12.807900,0.077809,0.539669,1.004960,nan,-0.014106,0.347337,-0.021353,-2.329332,0.016214,2.676547,0.736717,0.000677,-0.000143,-0.001218,0.000654,-0.001774,-0.000131,0.000481,0.169727,-34.587070,0.157272,16.613533,0.955699,2.439198,-0.194044
1750016695.951774,0.211211,0.867074,0.404658,-1.230410,1.273740,0.297525,nan,-0.000587,-0.000659,-0.002384,-0.011679,0.010217,0.005294,nan,3.583390,-32.264200,12.701400,0.130981,0.516859,1.077550,nan,-0.014107,0.347337,-0.021353,-2.329331,0.016214,2.676546,0.736712,-0.000102,-0.000726,-0.000100,0.001003,-0.000368,-0.000143,-0.002596,0.193531,-34.587070,0.157272,16.613533,0.955699,2.439198,-0.187636
1750016695.986023,0.211211,0.867038,0.404574,-1.230890,1.274130,0.297741,nan,0.000000,-0.000850,-0.002372,-0.011475,0.010062,0.005210,nan,3.566590,-31.915400,12.376900,0.182101,0.541510,1.068330,nan,-0.014106,0.347335,-0.021353,-2.329330,0.016216,2.676546,0.736722,-0.000087,-0.000375,-0.000312,-0.000673,0.001215,-0.000562,-0.000592,0.169727,-34.563267,0.157272,16.589729,0.949290,2.439198,-0.240736
1750016696.019911,0.211211,0.867014,0.404490,-1.231330,1.274510,0.297944,nan,0.000000,-0.000826,-0.002144,-0.011271,0.009954,0.005007,nan,3.578550,-32.081200,12.392500,0.223251,0.529556,1.074670,nan,-0.014107,0.347337,-0.021355,-2.329332,0.016217,2.676548,0.736724,-0.000707,-0.000029,-0.000909,0.000846,0.000544,0.000666,0.000544,0.193531,-34.587070,0.181075,16.613533,0.962107,2.426381,-0.254469
1750016696.054044,0.211223,0.867002,0.404490,-1.231350,1.274530,0.297944,nan,0.000084,-0.000779,-0.002180,-0.011020,0.009702,0.005139,nan,3.285400,-31.659300,12.180000,0.200592,0.537879,1.116480,nan,-0.014107,0.347337,-0.021351,-2.329331,0.016216,2.676548,0.736723,-0.000090,-0.001133,0.001367,0.000427,0.000107,0.000473,-0.000273,0.169727,-34.587070,0.129501,16.637337,0.955699,2.426381,-0.240736
1750016696.087766,0.211199,0.866978,0.404418,-1.231810,1.274940,0.298184,nan,0.000000,-0.000850,-0.001905,-0.010481,0.009475,0.005342,nan,3.902570,-31.895000,11.687900,0.248280,0.501565,1.028200,nan,-0.014103,0.347341,-0.021353,-2.329332,0.016216,2.676548,0.736724,-0.000595,0.000732,-0.000535,0.000392,-0.000617,-0.000037,0.001637,0.169727,-34.610874,0.157272,16.613533,0.941966,2.426381,-0.254469
1750016696.122028,0.211223,0.866954,0.404322,-1.232240,1.275310,0.298412,nan,0.000000,-0.000862,-0.002024,-0.010289,0.009319,0.005246,nan,3.316270,-32.158300,12.201400,0.246210,0.559503,1.009030,nan,-0.014107,0.347342,-0.021354,-2.329332,0.016216,2.676548,0.736724,-0.000859,0.001085,0.000422,-0.000373,-0.000464,0.000780,0.000261,0.193531,-34.610874,0.157272,16.613533,0.941966,2.439198,-0.254469
1750016696.155748,0.211211,0.866931,0.404251,-1.232610,1.275680,0.298627,nan,0.000000,-0.000719,-0.002036,-0.010469,0.009475,0.005654,nan,3.640110,-32.338500,11.950800,0.095635,0.569492,1.002090,nan,-0.014106,0.347342,-0.021353,-2.329328,0.016218,2.676547,0.736720,-0.000606,0.000572,0.000318,0.000352,0.000042,0.000349,-0.000229,0.169727,-34.610874,0.157272,16.637337,0.949290,2.445607,-0.227003
1750016696.190036,0.211223,0.866895,0.404167,-1.233030,1.276070,0.298843,nan,0.000000,-0.000611,-0.002048,-0.010229,0.009475,0.005785,nan,3.353140,-32.005200,12.041400,0.097408,0.552537,1.033830,nan,-0.014106,0.347345,-0.021353,-2.329326,0.016214,2.676547,0.736717,0.000507,0.000844,-0.000379,0.001408,0.000568,0.000099,-0.001527,0.193531,-34.610874,0.157272,16.613533,0.955699,2.432790,-0.200453
1750016696.223762,0.211223,0.866895,0.404167,-1.233030,1.276070,0.298843,nan,0.000000,-0.000611,-0.002048,-0.010229,0.009475,0.005785,nan,3.353140,-32.005200,12.041400,0.097408,0.552537,1.033830,nan,-0.014106,0.347345,-0.021353,-2.329326,0.016214,2.676546,0.736723,0.001158,0.001114,-0.000381,-0.000099,-0.000781,-0.000464,0.001128,0.193531,-34.610874,0.157272,16.613533,0.962107,2.445607,-0.254469
1750016696.258025,0.211211,0.866859,0.404083,-1.233490,1.276460,0.299046,nan,0.000000,-0.000623,-0.002072,-0.010086,0.009523,0.005546,nan,3.677090,-31.779800,12.115100,0.133201,0.588268,1.079350,nan,-0.014105,0.347347,-0.021353,-2.329324,0.016214,2.676548,0.736719,0.000096,0.000181,0.000522,0.000302,-0.000320,-0.000017,-0.000846,0.193531,-34.638645,0.157272,16.589729,0.955699,2.432790,-0.207777
1750016696.291758,0.211223,0.866835,0.404011,-1.233890,1.276860,0.299262,nan,0.000000,-0.000707,-0.001605,-0.010074,0.009487,0.004983,nan,3.390240,-31.953000,11.875000,0.094113,0.544389,1.050480,nan,-0.014107,0.347345,-0.021359,-2.329326,0.016211,2.676544,0.736724,-0.001266,-0.000591,-0.000948,0.000712,-0.000250,-0.001924,0.000563,0.193531,-34.563267,0.208846,16.613533,0.955699,2.459340,-0.254469
1750016696.326017,0.211223,0.866823,0.403939,-1.234290,1.277190,0.299454,nan,0.000000,-0.000623,-0.001665,-0.010349,0.009535,0.005031,nan,3.402920,-32.594300,12.005700,0.085176,0.619032,1.047130,nan,-0.014109,0.347348,-0.021353,-2.329325,0.016216,2.676550,0.736722,-0.000511,-0.000379,-0.000671,0.000220,0.000729,-0.000448,-0.000636,0.217335,-34.610874,0.157272,16.613533,0.941966,2.445607,-0.234328
1750016696.372839,0.211211,0.866751,0.403795,-1.235040,1.277910,0.299813,nan,0.000000,-0.000743,-0.001785,-0.010157,0.008576,0.005007,nan,3.738980,-31.724700,12.195700,-0.000317,0.548529,1.074670,nan,-0.014104,0.347350,-0.021357,-2.329324,0.016214,2.676552,0.736720,0.000473,0.000136,-0.000887,-0.000226,0.000132,0.001275,0.000570,0.169727,-34.638645,0.181075,16.637337,0.949290,2.432790,-0.220595
1750016696.405989,0.211223,0.866763,0.403795,-1.235100,1.277960,0.299849,nan,0.000000,-0.000683,-0.001917,-0.010086,0.008720,0.004743,nan,3.440010,-32.424200,11.847900,0.013228,0.550192,1.048560,nan,-0.014106,0.347351,-0.021351,-2.329319,0.016213,2.676550,0.736725,0.000877,0.000342,0.000549,0.000648,-0.001132,-0.000265,0.001629,0.169727,-34.610874,0.129501,16.565926,0.941966,2.452016,-0.260878
1750016696.439653,0.211211,0.866715,0.403712,-1.235530,1.278340,0.300041,nan,0.000000,-0.000515,-0.002024,-0.009750,0.009163,0.004731,nan,3.752370,-31.568700,12.126500,0.038418,0.521742,1.070240,nan,-0.014107,0.347354,-0.021353,-2.329326,0.016214,2.676551,0.736723,-0.000814,0.002091,-0.000145,0.000157,0.000264,-0.000160,0.001563,0.193531,-34.610874,0.157272,16.665108,0.955699,2.439198,-0.240736
1750016696.472814,0.211211,0.866703,0.403652,-1.235920,1.278680,0.300232,nan,-0.000012,-0.000599,-0.001665,-0.010086,0.008660,0.004935,nan,3.778100,-32.088100,11.698200,0.028620,0.551645,1.052400,nan,-0.014107,0.347348,-0.021351,-2.329320,0.016215,2.676554,0.736717,-0.000509,-0.001715,-0.000234,0.000263,-0.000721,0.000827,-0.000351,0.193531,-34.563267,0.129501,16.613533,0.949290,2.439198,-0.194044
1750016696.505973,0.211223,0.866679,0.403556,-1.236350,1.279040,0.300424,nan,0.000000,-0.000683,-0.001893,-0.009523,0.008972,0.004659,nan,3.490580,-32.200200,12.454800,0.083172,0.577653,1.068090,nan,-0.014103,0.347355,-0.021353,-2.329318,0.016215,2.676549,0.736720,0.000936,0.001318,-0.000105,0.001113,-0.000849,-0.000761,-0.000370,0.141956,-34.610874,0.157272,16.565926,0.962107,2.459340,-0.247145
1750016696.539736,0.211211,0.866643,0.403496,-1.236700,1.279360,0.300604,nan,0.000000,-0.000647,-0.001785,-0.009451,0.008516,0.004731,nan,3.502780,-31.736200,12.157500,0.013404,0.573688,1.064490,nan,-0.014107,0.347357,-0.021355,-2.329315,0.016218,2.676551,0.736725,-0.000686,0.001177,-0.000111,0.002070,-0.000297,0.000139,-0.000257,0.193531,-34.638645,0.181075,16.565926,0.955699,2.439198,-0.260878
1750016696.572881,0.211211,0.866643,0.403496,-1.236730,1.279370,0.300604,nan,0.000000,-0.000719,-0.001881,-0.009487,0.008013,0.004719,nan,3.802320,-31.809000,11.986400,0.042498,0.610369,1.103420,nan,-0.014106,0.347354,-0.021353,-2.329323,0.016216,2.676551,0.736722,0.000180,-0.001060,0.000451,-0.001287,0.000586,0.000462,-0.000674,0.169727,-34.587070,0.157272,16.665108,0.941966,2.439198,-0.234328
1750016696.606004,0.211223,0.866619,0.403436,-1.237090,1.279710,0.300819,nan,-0.000012,-0.000874,-0.001725,-0.009475,0.008696,0.004540,nan,3.528120,-31.892200,11.612700,-0.015178,0.602237,1.046290,nan,-0.014105,0.347356,-0.021355,-2.329317,0.016215,2.676551,0.736722,0.000434,0.000679,-0.001040,0.000301,-0.000532,-0.000244,-0.000569,0.193531,-34.587070,0.181075,16.589729,0.949290,2.439198,-0.234328
1750016696.639730,0.211223,0.866595,0.403352,-1.237460,1.280060,0.300975,nan,0.000000,-0.000719,-0.001785,-0.009235,0.008445,0.004755,nan,3.539650,-31.971900,12.084900,-0.033511,0.586322,1.077190,nan,-0.014106,0.347356,-0.021353,-2.329318,0.016218,2.676551,0.736723,0.000393,-0.000225,0.000285,0.000894,0.001140,0.000683,-0.000043,0.193531,-34.587070,0.157272,16.613533,0.955699,2.439198,-0.247145
1750016696.672882,0.211223,0.866583,0.403268,-1.237830,1.280400,0.301155,nan,0.000000,-0.000575,-0.001976,-0.009475,0.008349,0.004624,nan,3.564150,-32.600100,12.371300,-0.087334,0.591896,1.098630,nan,-0.014105,0.347358,-0.021355,-2.329315,0.016217,2.676551,0.736722,0.000380,0.001122,-0.000895,0.001514,0.000708,-0.000177,0.001729,0.169727,-34.610874,0.181075,16.565926,0.935557,2.439198,-0.260878
1750016696.706033,0.211235,0.866559,0.403196,-1.238250,1.280740,0.301346,nan,0.000000,-0.000635,-0.001964,-0.009918,0.008493,0.004288,nan,3.265620,-32.674300,12.082100,-0.011266,0.622540,1.089050,nan,-0.014104,0.347356,-0.021353,-2.329318,0.016216,2.676549,0.736718,0.000978,-0.000385,-0.000333,-0.000647,0.000516,-0.000634,-0.001629,0.141956,-34.587070,0.157272,16.637337,0.941966,2.459340,-0.200453
1750016696.739742,0.211235,0.866559,0.403196,-1.238250,1.280740,0.301346,nan,0.000000,-0.000635,-0.001964,-0.009918,0.008493,0.004288,nan,3.265620,-32.674300,12.082100,-0.011266,0.622540,1.089050,nan,-0.014106,0.347359,-0.021353,-2.329319,0.016217,2.676550,0.736724,0.000522,0.000488,0.000290,-0.000406,-0.000272,-0.000501,0.002236,0.169727,-34.610874,0.157272,16.637337,0.935557,2.445607,-0.254469
1750016696.772905,0.211211,0.866511,0.403113,-1.238640,1.281090,0.301538,nan,0.000000,-0.000623,-0.001905,-0.009403,0.007870,0.004516,nan,3.900970,-31.698400,12.399800,-0.013699,0.590266,1.045090,nan,-0.014107,0.347357,-0.021351,-2.329320,0.016215,2.676552,0.736718,0.000244,-0.001355,-0.000354,-0.000660,0.001341,-0.000272,-0.001048,0.193531,-34.563267,0.129501,16.665108,0.949290,2.432790,-0.200453
1750016696.806051,0.211211,0.866499,0.403041,-1.239010,1.281410,0.301706,nan,0.000000,-0.000587,-0.001785,-0.009223,0.008157,0.004216,nan,3.913600,-32.232100,12.298700,-0.011377,0.600686,1.050960,nan,-0.014106,0.347359,-0.021351,-2.329318,0.016214,2.676551,0.736723,0.000605,-0.000398,-0.000003,-0.002076,0.000002,0.000069,-0.000864,0.169727,-34.587070,0.157272,16.637337,0.955699,2.445607,-0.247145
1750016696.839748,0.211223,0.866475,0.402981,-1.239390,1.281750,0.301873,nan,0.000000,-0.000659,-0.001809,-0.008840,0.007894,0.004216,nan,3.626520,-32.243800,11.779500,0.009098,0.583437,1.073960,nan,-0.014107,0.347362,-0.021359,-2.329321,0.016213,2.676552,0.736723,-0.000317,-0.000025,-0.000983,-0.001206,-0.000629,-0.000073,0.000088,0.193531,-34.587070,0.208846,16.688911,0.935557,2.432790,-0.214186
1750016696.873062,0.211223,0.866451,0.402897,-1.239750,1.282070,0.302041,nan,0.000000,-0.000563,-0.001821,-0.008576,0.007726,0.004324,nan,3.650850,-32.194200,11.762300,0.007775,0.568099,1.080070,nan,-0.014104,0.347361,-0.021351,-2.329314,0.016215,2.676551,0.736718,-0.000005,-0.000741,0.000501,-0.000078,0.000015,0.000157,-0.002173,0.141956,-34.563267,0.129501,16.613533,0.949290,2.452016,-0.200453
1750016696.906407,0.211223,0.866427,0.402825,-1.240060,1.282340,0.302197,nan,0.000000,-0.000563,-0.001857,-0.008768,0.008061,0.004204,nan,3.662920,-32.072100,12.430300,-0.033463,0.610807,1.087010,nan,-0.014107,0.347366,-0.021357,-2.329322,0.016214,2.676552,0.736726,0.000293,0.001585,0.000143,-0.000102,-0.001158,0.000116,0.002542,0.193531,-34.638645,0.208846,16.712715,0.955699,2.432790,-0.267287
1750016696.939574,0.211223,0.866415,0.402825,-1.240110,1.282390,0.302233,nan,0.000000,-0.000611,-0.001857,-0.008684,0.007738,0.004444,nan,3.663220,-31.679400,12.070700,-0.035847,0.601306,1.050120,nan,-0.014102,0.347379,-0.021348,-2.329332,0.016220,2.676551,0.736719,0.000527,0.001069,0.001011,-0.000966,-0.000238,-0.000025,-0.000987,0.118152,-34.741795,0.081893,16.788094,0.909922,2.439198,-0.207777
1750016696.972784,0.211223,0.866404,0.402753,-1.240460,1.282720,0.302388,nan,0.000000,-0.000479,-0.001737,-0.008696,0.008061,0.004144,nan,3.687940,-32.163600,12.239000,-0.053202,0.561126,1.120670,nan,-0.014105,0.347376,-0.021347,-2.329318,0.016221,2.676551,0.736721,0.000472,0.000776,0.002412,0.000371,0.000084,0.000185,-0.000129,0.169727,-34.638645,0.105697,16.637337,0.903514,2.439198,-0.227003
1750016697.006051,0.211235,0.866392,0.402681,-1.240830,1.283030,0.302580,nan,0.000012,-0.000455,-0.001569,-0.008756,0.007654,0.004025,nan,3.388390,-32.655200,12.295200,-0.001092,0.571396,1.084500,nan,-0.014107,0.347369,-0.021354,-2.329310,0.016219,2.676553,0.736723,-0.000350,-0.000794,-0.000215,-0.000499,-0.001020,-0.000920,0.001136,0.193531,-34.563267,0.181075,16.613533,0.916331,2.426381,-0.240736
1750016697.039768,0.211235,0.866356,0.402622,-1.241160,1.283310,0.302748,nan,0.000000,-0.000587,-0.001785,-0.008696,0.007726,0.004420,nan,3.413580,-32.008100,11.972900,-0.013318,0.606859,1.096360,nan,-0.014109,0.347372,-0.021359,-2.329304,0.016218,2.676556,0.736723,-0.000798,-0.001189,-0.001244,0.001835,-0.001760,0.001290,-0.000096,0.217335,-34.587070,0.208846,16.538155,0.922740,2.426381,-0.240736
1750016697.074119,0.211223,0.866344,0.402550,-1.241510,1.283600,0.302903,nan,0.000551,-0.000599,-0.001701,-0.008277,0.007462,0.004001,nan,3.710730,-32.434300,12.288500,0.005378,0.624077,1.119230,nan,-0.014107,0.347377,-0.021355,-2.329307,0.016219,2.676552,0.736720,-0.000307,0.000342,-0.000010,0.000651,0.000023,-0.001183,-0.000434,0.193531,-34.638645,0.181075,16.613533,0.916331,2.445607,-0.220595
1750016697.107892,0.211223,0.866332,0.402550,-1.241540,1.283610,0.302927,nan,0.000000,-0.000599,-0.001689,-0.008301,0.007247,0.003641,nan,3.749390,-31.986300,12.125700,0.045838,0.649280,1.081140,nan,-0.014109,0.347379,-0.021354,-2.329327,0.016220,2.676555,0.736720,-0.000321,0.000279,0.000534,-0.000390,-0.000630,0.001075,-0.001274,0.217335,-34.638645,0.157272,16.811897,0.909922,2.445607,-0.254469
1750016697.141688,0.211211,0.866320,0.402478,-1.241860,1.283910,0.303095,nan,0.000000,-0.000479,-0.001605,-0.008157,0.007151,0.004300,nan,4.061650,-31.878500,12.261200,-0.004731,0.663662,1.081740,nan,-0.014107,0.347377,-0.021353,-2.329307,0.016222,2.676554,0.736715,-0.000440,-0.000650,-0.001372,-0.000247,0.000191,-0.000495,-0.003563,0.193531,-34.610874,0.157272,16.589729,0.896189,2.445607,-0.180312
